Stream Name,Year,Obs Date,Species,Maturity,Count
Sockeye Ck-Hugh Smit,2003,8/28/2003,Pink,Adult,534
Sockeye Ck-Hugh Smit,2003,8/28/2003,Sockeye,Adult,979
Sockeye Ck-Hugh Smit,2003,8/28/2003,Sockeye,Jack,12
Sockeye Ck-Hugh Smit,2003,8/29/2003,Coho,Adult,2
Sockeye Ck-Hugh Smit,2003,8/29/2003,Pink,Adult,27
Sockeye Ck-Hugh Smit,2003,8/29/2003,Sockeye,Adult,408
Sockeye Ck-Hugh Smit,2003,8/29/2003,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2003,8/30/2003,Chum,Adult,1
Sockeye Ck-Hugh Smit,2003,8/30/2003,Coho,Adult,20
Sockeye Ck-Hugh Smit,2003,8/30/2003,Coho,Jack,2
Sockeye Ck-Hugh Smit,2003,8/30/2003,Pink,Adult,633
Sockeye Ck-Hugh Smit,2003,8/30/2003,Sockeye,Adult,613
Sockeye Ck-Hugh Smit,2003,8/30/2003,Sockeye,Jack,19
Sockeye Ck-Hugh Smit,2003,8/31/2003,Chum,Adult,3
Sockeye Ck-Hugh Smit,2003,8/31/2003,Coho,Adult,20
Sockeye Ck-Hugh Smit,2003,8/31/2003,Coho,Jack,1
Sockeye Ck-Hugh Smit,2003,8/31/2003,Pink,Adult,840
Sockeye Ck-Hugh Smit,2003,8/31/2003,Sockeye,Adult,547
Sockeye Ck-Hugh Smit,2003,8/31/2003,Sockeye,Jack,2
Sockeye Ck-Hugh Smit,2003,9/1/2003,Chum,Adult,3
Sockeye Ck-Hugh Smit,2003,9/1/2003,Coho,Adult,8
Sockeye Ck-Hugh Smit,2003,9/1/2003,Coho,Jack,1
Sockeye Ck-Hugh Smit,2003,9/1/2003,Pink,Adult,774
Sockeye Ck-Hugh Smit,2003,9/1/2003,Sockeye,Adult,318
Sockeye Ck-Hugh Smit,2003,9/1/2003,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2003,9/2/2003,Coho,Adult,7
Sockeye Ck-Hugh Smit,2003,9/2/2003,Pink,Adult,701
Sockeye Ck-Hugh Smit,2003,9/2/2003,Sockeye,Adult,832
Sockeye Ck-Hugh Smit,2003,9/2/2003,Sockeye,Jack,3
Sockeye Ck-Hugh Smit,2003,9/3/2003,Coho,Adult,1
Sockeye Ck-Hugh Smit,2003,9/3/2003,Pink,Adult,66
Sockeye Ck-Hugh Smit,2003,9/3/2003,Sockeye,Adult,47
Sockeye Ck-Hugh Smit,2003,9/4/2003,Chum,Adult,2
Sockeye Ck-Hugh Smit,2003,9/4/2003,Coho,Adult,7
Sockeye Ck-Hugh Smit,2003,9/4/2003,Pink,Adult,164
Sockeye Ck-Hugh Smit,2003,9/4/2003,Sockeye,Adult,79
Sockeye Ck-Hugh Smit,2003,9/5/2003,Chum,Adult,6
Sockeye Ck-Hugh Smit,2003,9/5/2003,Coho,Adult,25
Sockeye Ck-Hugh Smit,2003,9/5/2003,Coho,Jack,3
Sockeye Ck-Hugh Smit,2003,9/5/2003,Pink,Adult,159
Sockeye Ck-Hugh Smit,2003,9/5/2003,Sockeye,Adult,112
Sockeye Ck-Hugh Smit,2003,9/5/2003,Sockeye,Jack,5
Sockeye Ck-Hugh Smit,2003,9/6/2003,Chum,Adult,5
Sockeye Ck-Hugh Smit,2003,9/6/2003,Coho,Adult,36
Sockeye Ck-Hugh Smit,2003,9/6/2003,Coho,Jack,2
Sockeye Ck-Hugh Smit,2003,9/6/2003,Pink,Adult,164
Sockeye Ck-Hugh Smit,2003,9/6/2003,Sockeye,Adult,229
Sockeye Ck-Hugh Smit,2003,9/6/2003,Sockeye,Jack,3
Sockeye Ck-Hugh Smit,2003,9/7/2003,Coho,Adult,17
Sockeye Ck-Hugh Smit,2003,9/7/2003,Coho,Jack,1
Sockeye Ck-Hugh Smit,2003,9/7/2003,Pink,Adult,167
Sockeye Ck-Hugh Smit,2003,9/7/2003,Sockeye,Adult,44
Sockeye Ck-Hugh Smit,2003,9/7/2003,Sockeye,Jack,2
Sockeye Ck-Hugh Smit,2003,9/8/2003,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2003,9/9/2003,Chum,Adult,3
Sockeye Ck-Hugh Smit,2003,9/9/2003,Coho,Adult,81
Sockeye Ck-Hugh Smit,2003,9/9/2003,Coho,Jack,3
Sockeye Ck-Hugh Smit,2003,9/9/2003,Pink,Adult,222
Sockeye Ck-Hugh Smit,2003,9/9/2003,Sockeye,Adult,62
Sockeye Ck-Hugh Smit,2003,9/9/2003,Sockeye,Jack,9
Sockeye Ck-Hugh Smit,2003,9/10/2003,Chum,Adult,8
Sockeye Ck-Hugh Smit,2003,9/10/2003,Coho,Adult,30
Sockeye Ck-Hugh Smit,2003,9/10/2003,Coho,Jack,3
Sockeye Ck-Hugh Smit,2003,9/10/2003,Pink,Adult,447
Sockeye Ck-Hugh Smit,2003,9/10/2003,Sockeye,Adult,205
Sockeye Ck-Hugh Smit,2003,9/10/2003,Sockeye,Jack,4
Sockeye Ck-Hugh Smit,2003,9/11/2003,Chum,Adult,3
Sockeye Ck-Hugh Smit,2003,9/11/2003,Coho,Adult,12
Sockeye Ck-Hugh Smit,2003,9/11/2003,Pink,Adult,47
Sockeye Ck-Hugh Smit,2003,9/11/2003,Sockeye,Adult,112
Sockeye Ck-Hugh Smit,2003,9/11/2003,Sockeye,Jack,2
Sockeye Ck-Hugh Smit,2003,9/12/2003,Chum,Adult,5
Sockeye Ck-Hugh Smit,2003,9/12/2003,Coho,Adult,67
Sockeye Ck-Hugh Smit,2003,9/12/2003,Coho,Jack,3
Sockeye Ck-Hugh Smit,2003,9/12/2003,Pink,Adult,90
Sockeye Ck-Hugh Smit,2003,9/12/2003,Sockeye,Adult,47
Sockeye Ck-Hugh Smit,2003,9/12/2003,Sockeye,Jack,5
Sockeye Ck-Hugh Smit,2003,9/13/2003,Chum,Adult,5
Sockeye Ck-Hugh Smit,2003,9/13/2003,Coho,Adult,32
Sockeye Ck-Hugh Smit,2003,9/13/2003,Coho,Jack,5
Sockeye Ck-Hugh Smit,2003,9/13/2003,Pink,Adult,157
Sockeye Ck-Hugh Smit,2003,9/13/2003,Sockeye,Adult,9
Sockeye Ck-Hugh Smit,2003,9/13/2003,Sockeye,Jack,8
Sockeye Ck-Hugh Smit,2003,9/14/2003,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2003,9/15/2003,Chum,Adult,1
Sockeye Ck-Hugh Smit,2003,9/15/2003,Coho,Adult,19
Sockeye Ck-Hugh Smit,2003,9/15/2003,Coho,Jack,2
Sockeye Ck-Hugh Smit,2003,9/15/2003,Pink,Adult,14
Sockeye Ck-Hugh Smit,2003,9/15/2003,Sockeye,Adult,6
Sockeye Ck-Hugh Smit,2003,9/16/2003,Chum,Adult,2
Sockeye Ck-Hugh Smit,2003,9/16/2003,Coho,Adult,28
Sockeye Ck-Hugh Smit,2003,9/16/2003,Pink,Adult,10
Sockeye Ck-Hugh Smit,2003,9/16/2003,Sockeye,Adult,9
Sockeye Ck-Hugh Smit,2003,9/16/2003,Sockeye,Jack,2
Sockeye Ck-Hugh Smit,2003,9/17/2003,Chum,Adult,6
Sockeye Ck-Hugh Smit,2003,9/17/2003,Coho,Adult,58
Sockeye Ck-Hugh Smit,2003,9/17/2003,Coho,Jack,3
Sockeye Ck-Hugh Smit,2003,9/17/2003,Pink,Adult,13
Sockeye Ck-Hugh Smit,2003,9/17/2003,Sockeye,Adult,12
Sockeye Ck-Hugh Smit,2003,9/17/2003,Sockeye,Jack,3
Sockeye Ck-Hugh Smit,2003,9/18/2003,Chum,Adult,15
Sockeye Ck-Hugh Smit,2003,9/18/2003,Coho,Adult,105
Sockeye Ck-Hugh Smit,2003,9/18/2003,Coho,Jack,5
Sockeye Ck-Hugh Smit,2003,9/18/2003,Pink,Adult,54
Sockeye Ck-Hugh Smit,2003,9/18/2003,Sockeye,Adult,140
Sockeye Ck-Hugh Smit,2003,9/18/2003,Sockeye,Jack,11
Sockeye Ck-Hugh Smit,2003,9/19/2003,Chum,Adult,4
Sockeye Ck-Hugh Smit,2003,9/19/2003,Coho,Adult,49
Sockeye Ck-Hugh Smit,2003,9/19/2003,Coho,Jack,5
Sockeye Ck-Hugh Smit,2003,9/19/2003,Pink,Adult,28
Sockeye Ck-Hugh Smit,2003,9/19/2003,Sockeye,Adult,34
Sockeye Ck-Hugh Smit,2003,9/19/2003,Sockeye,Jack,29
Sockeye Ck-Hugh Smit,2003,9/20/2003,Coho,Adult,46
Sockeye Ck-Hugh Smit,2003,9/20/2003,Coho,Jack,2
Sockeye Ck-Hugh Smit,2003,9/20/2003,Pink,Adult,12
Sockeye Ck-Hugh Smit,2003,9/20/2003,Sockeye,Jack,10
Sockeye Ck-Hugh Smit,2003,9/21/2003,Chum,Adult,3
Sockeye Ck-Hugh Smit,2003,9/21/2003,Coho,Adult,58
Sockeye Ck-Hugh Smit,2003,9/21/2003,Coho,Jack,2
Sockeye Ck-Hugh Smit,2003,9/21/2003,Pink,Adult,7
Sockeye Ck-Hugh Smit,2003,9/21/2003,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,2003,9/21/2003,Sockeye,Jack,12
Sockeye Ck-Hugh Smit,2003,9/22/2003,Chum,Adult,4
Sockeye Ck-Hugh Smit,2003,9/22/2003,Coho,Adult,30
Sockeye Ck-Hugh Smit,2003,9/22/2003,Pink,Adult,6
Sockeye Ck-Hugh Smit,2003,9/22/2003,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,2003,9/22/2003,Sockeye,Jack,5
Sockeye Ck-Hugh Smit,2003,9/23/2003,Chum,Adult,5
Sockeye Ck-Hugh Smit,2003,9/23/2003,Coho,Adult,40
Sockeye Ck-Hugh Smit,2003,9/23/2003,Coho,Jack,1
Sockeye Ck-Hugh Smit,2003,9/23/2003,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,2003,9/23/2003,Sockeye,Jack,3
Sockeye Ck-Hugh Smit,2003,9/24/2003,Chum,Adult,4
Sockeye Ck-Hugh Smit,2003,9/24/2003,Coho,Adult,23
Sockeye Ck-Hugh Smit,2003,9/24/2003,Coho,Jack,2
Sockeye Ck-Hugh Smit,2003,9/24/2003,Pink,Adult,12
Sockeye Ck-Hugh Smit,2003,9/24/2003,Sockeye,Adult,19
Sockeye Ck-Hugh Smit,2003,9/24/2003,Sockeye,Jack,12
Sockeye Ck-Hugh Smit,2003,9/25/2003,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2003,9/26/2003,Chum,Adult,3
Sockeye Ck-Hugh Smit,2003,9/26/2003,Coho,Adult,20
Sockeye Ck-Hugh Smit,2003,9/26/2003,Coho,Jack,4
Sockeye Ck-Hugh Smit,2003,9/26/2003,Pink,Adult,11
Sockeye Ck-Hugh Smit,2003,9/26/2003,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,2003,9/26/2003,Sockeye,Jack,18
Sockeye Ck-Hugh Smit,2003,9/27/2003,Chum,Adult,3
Sockeye Ck-Hugh Smit,2003,9/27/2003,Coho,Adult,8
Sockeye Ck-Hugh Smit,2003,9/27/2003,Coho,Jack,1
Sockeye Ck-Hugh Smit,2003,9/27/2003,Pink,Adult,6
Sockeye Ck-Hugh Smit,2003,9/27/2003,Sockeye,Adult,7
Sockeye Ck-Hugh Smit,2003,9/27/2003,Sockeye,Jack,13
Sockeye Ck-Hugh Smit,2003,9/28/2003,Coho,Adult,2
Sockeye Ck-Hugh Smit,2003,9/28/2003,Pink,Adult,2
Sockeye Ck-Hugh Smit,2003,9/28/2003,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,2003,9/28/2003,Sockeye,Jack,4
Sockeye Ck-Hugh Smit,2003,9/29/2003,Chum,Adult,2
Sockeye Ck-Hugh Smit,2003,9/29/2003,Coho,Adult,15
Sockeye Ck-Hugh Smit,2003,9/29/2003,Coho,Jack,3
Sockeye Ck-Hugh Smit,2003,9/29/2003,Pink,Adult,2
Sockeye Ck-Hugh Smit,2003,9/29/2003,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,2003,9/29/2003,Sockeye,Jack,5
Sockeye Ck-Hugh Smit,2003,9/30/2003,Coho,Adult,9
Sockeye Ck-Hugh Smit,2003,9/30/2003,Coho,Jack,1
Sockeye Ck-Hugh Smit,2003,9/30/2003,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2003,9/30/2003,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2003,10/1/2003,Chum,Adult,1
Sockeye Ck-Hugh Smit,2003,10/1/2003,Coho,Adult,4
Sockeye Ck-Hugh Smit,2003,10/1/2003,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2003,10/2/2003,Chum,Adult,2
Sockeye Ck-Hugh Smit,2003,10/2/2003,Coho,Adult,78
Sockeye Ck-Hugh Smit,2003,10/2/2003,Coho,Jack,10
Sockeye Ck-Hugh Smit,2003,10/2/2003,Pink,Adult,8
Sockeye Ck-Hugh Smit,2003,10/2/2003,Sockeye,Adult,21
Sockeye Ck-Hugh Smit,2003,10/2/2003,Sockeye,Jack,22
Sockeye Ck-Hugh Smit,2003,10/3/2003,Coho,Adult,2
Sockeye Ck-Hugh Smit,2003,10/3/2003,Pink,Adult,2
Sockeye Ck-Hugh Smit,2003,10/3/2003,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2003,10/3/2003,Sockeye,Jack,3
Sockeye Ck-Hugh Smit,2003,10/4/2003,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,2003,10/5/2003,Coho,Adult,3
Sockeye Ck-Hugh Smit,2003,10/5/2003,Coho,Jack,2
Sockeye Ck-Hugh Smit,2003,10/5/2003,Pink,Adult,2
Sockeye Ck-Hugh Smit,2003,10/5/2003,Sockeye,Jack,9
Sockeye Ck-Hugh Smit,2003,10/6/2003,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2003,10/7/2003,Chum,Adult,2
Sockeye Ck-Hugh Smit,2003,10/7/2003,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2003,10/8/2003,Coho,Adult,1
Sockeye Ck-Hugh Smit,2003,10/8/2003,Pink,Adult,1
Sockeye Ck-Hugh Smit,2003,10/8/2003,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,2003,10/8/2003,Sockeye,Jack,4
Sockeye Ck-Hugh Smit,2003,10/9/2003,Chum,Adult,1
Sockeye Ck-Hugh Smit,2003,10/9/2003,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2003,10/10/2003,Coho,Adult,3
Sockeye Ck-Hugh Smit,2003,10/10/2003,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,2003,10/10/2003,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2003,10/11/2003,Chum,Adult,1
Sockeye Ck-Hugh Smit,2003,10/11/2003,Coho,Adult,2
Sockeye Ck-Hugh Smit,2003,10/11/2003,Coho,Jack,1
Sockeye Ck-Hugh Smit,2003,10/11/2003,Sockeye,Adult,2
Sockeye Ck-Hugh Smit,2003,10/11/2003,Sockeye,Jack,3
Sockeye Ck-Hugh Smit,2003,10/12/2003,Chum,Adult,1
Sockeye Ck-Hugh Smit,2003,10/12/2003,Coho,Adult,1
Sockeye Ck-Hugh Smit,2003,10/13/2003,Coho,Adult,1
Sockeye Ck-Hugh Smit,2003,10/14/2003,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2003,10/15/2003,Chum,Adult,1
Sockeye Ck-Hugh Smit,2003,10/15/2003,Coho,Adult,61
Sockeye Ck-Hugh Smit,2003,10/15/2003,Coho,Jack,7
Sockeye Ck-Hugh Smit,2003,10/15/2003,Pink,Adult,1
Sockeye Ck-Hugh Smit,2003,10/15/2003,Sockeye,Adult,9
Sockeye Ck-Hugh Smit,2003,10/15/2003,Sockeye,Jack,10
Sockeye Ck-Hugh Smit,2003,10/16/2003,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2003,10/17/2003,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2003,10/18/2003,Coho,Adult,1
Sockeye Ck-Hugh Smit,2003,10/18/2003,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2003,10/19/2003,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2003,10/20/2003,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2003,10/21/2003,Coho,Adult,18
Sockeye Ck-Hugh Smit,2003,10/21/2003,Coho,Jack,1
Sockeye Ck-Hugh Smit,2003,10/21/2003,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2003,10/22/2003,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2003,10/23/2003,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2003,10/24/2003,Coho,Adult,1
Sockeye Ck-Hugh Smit,2003,10/24/2003,Sockeye,Jack,1
Sockeye Ck-Hugh Smit,2003,10/25/2003,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2003,10/26/2003,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2003,10/27/2003,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2003,10/28/2003,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2003,10/29/2003,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2003,10/30/2003,Coho,Adult,5
Sockeye Ck-Hugh Smit,2003,10/30/2003,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2003,10/31/2003,Coho,Adult,5
Sockeye Ck-Hugh Smit,2003,11/1/2003,Coho,Adult,2
Sockeye Ck-Hugh Smit,2003,11/2/2003,Coho,Adult,75
Sockeye Ck-Hugh Smit,2003,11/2/2003,Sockeye,Adult,1
Sockeye Ck-Hugh Smit,2003,11/3/2003,Coho,Adult,21
Sockeye Ck-Hugh Smit,2003,11/4/2003,Coho,Adult,2
Sockeye Ck-Hugh Smit,2003,11/5/2003,Coho,Adult,13
Sockeye Ck-Hugh Smit,2003,11/6/2003,Coho,Adult,23
Sockeye Ck-Hugh Smit,2003,11/7/2003,Coho,Adult,4
Sockeye Ck-Hugh Smit,2003,11/8/2003,Coho,Adult,30
Sockeye Ck-Hugh Smit,2003,11/8/2003,Coho,Jack,1
Sockeye Ck-Hugh Smit,2003,11/9/2003,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2003,11/10/2003,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2004,4/22/2004,Sockeye,Smolt,1
Sockeye Ck-Hugh Smit,2004,4/23/2004,Sockeye,Smolt,111
Sockeye Ck-Hugh Smit,2004,4/24/2004,Sockeye,Smolt,59
Sockeye Ck-Hugh Smit,2004,4/25/2004,Sockeye,Smolt,173
Sockeye Ck-Hugh Smit,2004,4/26/2004,Sockeye,Smolt,204
Sockeye Ck-Hugh Smit,2004,4/27/2004,General dolly varden,Adult,41
Sockeye Ck-Hugh Smit,2004,4/27/2004,Sockeye,Smolt,2264
Sockeye Ck-Hugh Smit,2004,4/28/2004,General dolly varden,Adult,2
Sockeye Ck-Hugh Smit,2004,4/28/2004,Sockeye,Smolt,4056
Sockeye Ck-Hugh Smit,2004,4/29/2004,General dolly varden,Adult,1
Sockeye Ck-Hugh Smit,2004,4/29/2004,Sockeye,Smolt,1954
Sockeye Ck-Hugh Smit,2004,4/30/2004,General dolly varden,Adult,67
Sockeye Ck-Hugh Smit,2004,4/30/2004,Sockeye,Smolt,694
Sockeye Ck-Hugh Smit,2004,5/1/2004,Sockeye,Smolt,190
Sockeye Ck-Hugh Smit,2004,5/2/2004,General dolly varden,Adult,365
Sockeye Ck-Hugh Smit,2004,5/2/2004,Sockeye,Smolt,322
Sockeye Ck-Hugh Smit,2004,5/3/2004,General dolly varden,Adult,313
Sockeye Ck-Hugh Smit,2004,5/3/2004,Sockeye,Smolt,624
Sockeye Ck-Hugh Smit,2004,5/4/2004,General dolly varden,Adult,220
Sockeye Ck-Hugh Smit,2004,5/4/2004,Sockeye,Smolt,38508
Sockeye Ck-Hugh Smit,2004,5/4/2004,Steelhead trout,Smolt,1
Sockeye Ck-Hugh Smit,2004,5/5/2004,General dolly varden,Adult,10
Sockeye Ck-Hugh Smit,2004,5/5/2004,Sockeye,Smolt,10312
Sockeye Ck-Hugh Smit,2004,5/6/2004,General dolly varden,Adult,15
Sockeye Ck-Hugh Smit,2004,5/6/2004,Sockeye,Smolt,47008
Sockeye Ck-Hugh Smit,2004,5/7/2004,General dolly varden,Adult,730
Sockeye Ck-Hugh Smit,2004,5/7/2004,Sockeye,Smolt,10604
Sockeye Ck-Hugh Smit,2004,5/7/2004,Steelhead trout,Smolt,1
Sockeye Ck-Hugh Smit,2004,5/8/2004,General dolly varden,Adult,10
Sockeye Ck-Hugh Smit,2004,5/8/2004,Sockeye,Smolt,3563
Sockeye Ck-Hugh Smit,2004,5/8/2004,Steelhead trout,Smolt,1
Sockeye Ck-Hugh Smit,2004,5/9/2004,Sockeye,Smolt,1180
Sockeye Ck-Hugh Smit,2004,5/9/2004,Steelhead trout,Smolt,1
Sockeye Ck-Hugh Smit,2004,5/10/2004,General dolly varden,Adult,5
Sockeye Ck-Hugh Smit,2004,5/10/2004,Sockeye,Smolt,69002
Sockeye Ck-Hugh Smit,2004,5/10/2004,Steelhead trout,Smolt,2
Sockeye Ck-Hugh Smit,2004,5/11/2004,General dolly varden,Adult,5
Sockeye Ck-Hugh Smit,2004,5/11/2004,Sockeye,Smolt,8527
Sockeye Ck-Hugh Smit,2004,5/12/2004,General dolly varden,Adult,171
Sockeye Ck-Hugh Smit,2004,5/12/2004,Sockeye,Smolt,33359
Sockeye Ck-Hugh Smit,2004,5/12/2004,Steelhead trout,Smolt,8
Sockeye Ck-Hugh Smit,2004,5/13/2004,General dolly varden,Adult,215
Sockeye Ck-Hugh Smit,2004,5/13/2004,Sockeye,Smolt,54412
Sockeye Ck-Hugh Smit,2004,5/13/2004,Steelhead trout,Smolt,4
Sockeye Ck-Hugh Smit,2004,5/14/2004,General dolly varden,Adult,33
Sockeye Ck-Hugh Smit,2004,5/14/2004,Sockeye,Smolt,10254
Sockeye Ck-Hugh Smit,2004,5/14/2004,Steelhead trout,Smolt,3
Sockeye Ck-Hugh Smit,2004,5/15/2004,General dolly varden,Adult,8
Sockeye Ck-Hugh Smit,2004,5/15/2004,Sockeye,Smolt,10630
Sockeye Ck-Hugh Smit,2004,5/16/2004,General dolly varden,Adult,1890
Sockeye Ck-Hugh Smit,2004,5/16/2004,Sockeye,Smolt,650
Sockeye Ck-Hugh Smit,2004,5/16/2004,Steelhead trout,Smolt,1
Sockeye Ck-Hugh Smit,2004,5/17/2004,General dolly varden,Adult,980
Sockeye Ck-Hugh Smit,2004,5/17/2004,Sockeye,Smolt,25463
Sockeye Ck-Hugh Smit,2004,5/17/2004,Steelhead trout,Smolt,5
Sockeye Ck-Hugh Smit,2004,5/18/2004,General dolly varden,Adult,6185
Sockeye Ck-Hugh Smit,2004,5/18/2004,Sockeye,Smolt,13026
Sockeye Ck-Hugh Smit,2004,5/18/2004,Steelhead trout,Smolt,5
Sockeye Ck-Hugh Smit,2004,5/19/2004,General dolly varden,Adult,110
Sockeye Ck-Hugh Smit,2004,5/19/2004,Sockeye,Smolt,3945
Sockeye Ck-Hugh Smit,2004,5/19/2004,Steelhead trout,Smolt,6
Sockeye Ck-Hugh Smit,2004,5/20/2004,General dolly varden,Adult,10
Sockeye Ck-Hugh Smit,2004,5/20/2004,Sockeye,Smolt,6700
Sockeye Ck-Hugh Smit,2004,5/20/2004,Steelhead trout,Smolt,7
Sockeye Ck-Hugh Smit,2004,5/21/2004,General dolly varden,Adult,3980
Sockeye Ck-Hugh Smit,2004,5/21/2004,Sockeye,Smolt,2772
Sockeye Ck-Hugh Smit,2004,5/21/2004,Steelhead trout,Smolt,3
Sockeye Ck-Hugh Smit,2004,5/22/2004,General dolly varden,Adult,27
Sockeye Ck-Hugh Smit,2004,5/22/2004,Sockeye,Smolt,555
Sockeye Ck-Hugh Smit,2004,5/22/2004,Steelhead trout,Smolt,29
Sockeye Ck-Hugh Smit,2004,5/23/2004,General dolly varden,Adult,141
Sockeye Ck-Hugh Smit,2004,5/23/2004,Sockeye,Smolt,654
Sockeye Ck-Hugh Smit,2004,5/23/2004,Steelhead trout,Smolt,2
Sockeye Ck-Hugh Smit,2004,5/24/2004,General dolly varden,Adult,963
Sockeye Ck-Hugh Smit,2004,5/24/2004,Sockeye,Smolt,192
Sockeye Ck-Hugh Smit,2004,5/24/2004,Steelhead trout,Smolt,11
Sockeye Ck-Hugh Smit,2004,5/25/2004,General dolly varden,Adult,25
Sockeye Ck-Hugh Smit,2004,5/25/2004,Sockeye,Smolt,390
Sockeye Ck-Hugh Smit,2004,5/25/2004,Steelhead trout,Smolt,26
Sockeye Ck-Hugh Smit,2004,5/26/2004,General dolly varden,Adult,1142
Sockeye Ck-Hugh Smit,2004,5/26/2004,Sockeye,Smolt,144
Sockeye Ck-Hugh Smit,2004,5/26/2004,Steelhead trout,Smolt,21
Sockeye Ck-Hugh Smit,2004,5/27/2004,General dolly varden,Adult,3023
Sockeye Ck-Hugh Smit,2004,5/27/2004,Sockeye,Smolt,70
Sockeye Ck-Hugh Smit,2004,5/27/2004,Steelhead trout,Smolt,24
Sockeye Ck-Hugh Smit,2004,5/28/2004,General dolly varden,Adult,46
Sockeye Ck-Hugh Smit,2004,5/28/2004,Sockeye,Smolt,421
Sockeye Ck-Hugh Smit,2004,5/28/2004,Steelhead trout,Smolt,32
Sockeye Ck-Hugh Smit,2004,5/29/2004,General dolly varden,Adult,46
Sockeye Ck-Hugh Smit,2004,5/29/2004,Sockeye,Smolt,37
Sockeye Ck-Hugh Smit,2004,5/29/2004,Steelhead trout,Smolt,8
Sockeye Ck-Hugh Smit,2004,5/30/2004,General dolly varden,Adult,37
Sockeye Ck-Hugh Smit,2004,5/30/2004,Sockeye,Smolt,320
Sockeye Ck-Hugh Smit,2004,5/30/2004,Steelhead trout,Smolt,52
Sockeye Ck-Hugh Smit,2004,5/31/2004,General dolly varden,Adult,34
Sockeye Ck-Hugh Smit,2004,5/31/2004,Sockeye,Smolt,68
Sockeye Ck-Hugh Smit,2004,5/31/2004,Steelhead trout,Smolt,1
Sockeye Ck-Hugh Smit,2004,6/1/2004,General dolly varden,Adult,18
Sockeye Ck-Hugh Smit,2004,6/1/2004,Sockeye,Smolt,172
Sockeye Ck-Hugh Smit,2004,6/1/2004,Steelhead trout,Smolt,16
Sockeye Ck-Hugh Smit,2004,6/2/2004,General dolly varden,Adult,24
Sockeye Ck-Hugh Smit,2004,6/2/2004,Sockeye,Smolt,230
Sockeye Ck-Hugh Smit,2004,6/2/2004,Steelhead trout,Smolt,5
Sockeye Ck-Hugh Smit,2004,6/16/2004,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2004,6/17/2004,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2004,6/18/2004,Sockeye,Adult,3
Sockeye Ck-Hugh Smit,2004,6/19/2004,Sockeye,Adult,15
Sockeye Ck-Hugh Smit,2004,6/20/2004,Sockeye,Adult,14
Sockeye Ck-Hugh Smit,2004,6/21/2004,Sockeye,Adult,16
Sockeye Ck-Hugh Smit,2004,6/22/2004,Sockeye,Adult,5
Sockeye Ck-Hugh Smit,2004,6/23/2004,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,2004,6/24/2004,Sockeye,Adult,12
Sockeye Ck-Hugh Smit,2004,6/25/2004,Sockeye,Adult,30
Sockeye Ck-Hugh Smit,2004,6/26/2004,Sockeye,Adult,0
Sockeye Ck-Hugh Smit,2004,6/27/2004,Sockeye,Adult,4
Sockeye Ck-Hugh Smit,2004,6/28/2004,Sockeye,Adult,18
Sockeye Ck-Hugh Smit,2004,6/29/2004,Sockeye,Adult,67
Sockeye Ck-Hugh Smit,2004,6/30/2004,Sockeye,Adult,17
